product_name;producto_code;Suma de stock_actual;Suma de inventario_ideal;sucursal_nombre;clasificacion;Suma de valor_stock_actual;Suma de valor_stock_ideal;categoria_producto
BHS00101125;125 BT37210;4;0;CALI;C;173280.8;0;Filtro
BHS00176125;125 BT606MPG;4;0;CALI;C;291114.04;0;Filtro
BHS00239125;125 BT8875MPG;4;0;CALI;C;631737;0;Filtro
BHS00635125;125 BT424;4;0;CALI;C;224045.56;0;Filtro
BLE00135125;125 P294;4;1;CALI;C;271038.84;67759.71;Filtro
BLE01012125;125 P174;4;0;CALI;C;75124;0;Filtro
BLS00117125;125 BD28;4;1;CALI;C;176386.92;44096.73;Filtro
BLS00138125;125 B7034;4;2;CALI;C;145625.96;72812.98;Filtro
BLS00144125;125 BC110;4;0;CALI;C;164546.96;0;Filtro
BLS00157125;125 B309;4;2;CALI;C;163691.6;81845.8;Filtro
BLS00297125;125 BC7173;4;0;CALI;C;179632.24;0;Filtro
BLS00402125;125 B7328;4;2;CALI;C;152770.28;76385.14;Filtro
BLS00511125;125 B7409;4;1;CALI;C;211658.4;52914.6;Filtro
BLS00601125;125 BD7252;4;0;CALI;C;334630.56;0;Filtro
DAB02546025;025 DA2546;4;2;CALI;C;100265.92;50132.96;Filtro
DAB02609025;025 DA2609;4;1;CALI;C;4;1;Filtro
DAB02734025;025 DA2734;4;0;CALI;C;135255.8;0;Filtro
DAB02909025;025 DA2909;4;1;CALI;C;193049.24;48262.31;Filtro
DAB04689025;025 DA4689;4;0;CALI;C;99274.72;0;Filtro
DAB04909025;025 DA4909;4;1;CALI;C;125376.2;31344.05;Filtro
DAB08057025;025 DA8057;4;2;CALI;C;168165.28;84082.64;Filtro
DAB08078025;025 DA8078;4;1;CALI;C;198365.36;49591.34;Filtro
DAB08166025;025 DA8166;4;2;CALI;C;170485.84;85242.92;Filtro
DAB08184025;025 DA8184;4;1;CALI;C;144875.08;36218.77;Filtro
DAB08228025;025 DA8228;4;0;CALI;C;192064.16;0;Filtro
DAB09166025;025 DA9166;4;2;CALI;C;109808.36;54904.18;Filtro
DAB09195025;025 DA9195;4;1;CALI;C;102627.96;25656.99;Filtro
DAB12570025;025 DA2570UHE;4;1;CALI;C;66699.16;16674.79;Filtro
DAC00116189;189 DAC116;4;0;CALI;C;22714;0;Filtro
DAC00124025;025 DAC124;4;0;CALI;C;131250.4;0;Filtro
DAC00204189;189 DAC204;4;2;CALI;C;39720;19860;Filtro
DAC00213020;020 DAC213;4;1;CALI;C;56666.92;14166.73;Otros
DAE00868189;189 GA868;4;0;CALI;C;46242.36;0;Filtro
DAE01089189;189 GA1089;4;0;CALI;C;41682.12;0;Filtro
DAE01123189;189 GA1123;4;1;CALI;C;32177.52;8044.38;Filtro
DAE01143136;136 GA1143;4;1;CALI;C;96800;24200;Otros
DAE02522025;025 DA2522;4;1;CALI;C;130240.12;32560.03;Filtro
DAE02988189;189 DA2988;4;1;CALI;C;193896;48474;Filtro
DAE04036025;025 DA4036;4;0;CALI;C;112805.52;0;Filtro
DAE04042025;025 DA4042;4;1;CALI;C;190325.08;47581.27;Filtro
DAE04069025;025 DA4069;4;1;CALI;C;36592.08;9148.02;Filtro
DAE04111025;025 DA4111;4;1;CALI;C;143281;35820.25;Filtro
DAE04413025;025 DA4413;4;0;CALI;C;109536;0;Filtro
DAE04416025;025 DA4416;4;0;CALI;C;148797.72;0;Filtro
DAE04672025;025 DA4672;4;1;CALI;C;40889.68;10222.42;Filtro
DAE09045025;025 DA9045;4;2;CALI;C;69995.44;34997.72;Filtro
DAE09242025;025 DA9242;4;2;CALI;C;157025.6;78512.8;Filtro
DAP09109025;025 DA9109;4;1;CALI;C;25080;6270;Filtro
DAR02046025;025 DA2046;4;0;CALI;C;146485.72;0;Filtro
DAR02140025;025 DA2140;4;2;CALI;C;192624.76;96312.38;Filtro
DAR02142025;025 DA2142;4;1;CALI;C;131000.16;32750.04;Filtro
DAR02176025;025 DA2176;4;2;CALI;C;97162.68;48581.34;Filtro
DAR02693025;025 DA2693;4;1;CALI;C;283302.76;70825.69;Filtro
DAR03430025;025 DA3430;4;1;CALI;C;101535.16;25383.79;Filtro
DAR08013025;025 DA8013;4;0;CALI;C;313065.48;0;Filtro
DAR08048025;025 DA8048;4;0;CALI;C;111469.84;0;Filtro
DAR08194025;025 DA8194;4;0;CALI;C;160753.24;0;Filtro
DAR08226025;025 DA8226;4;1;CALI;C;159235.32;39808.83;Filtro
DAR12523025;025 DA2523UHE;4;0;CALI;C;386707.12;0;Filtro
DAS07808025;025 DA7808;4;1;CALI;C;251965.92;62991.48;Filtro
DAS07823025;025 DA7823;4;0;CALI;C;218673.88;0;Filtro
DCE00761137;137 REC817;4;0;CALI;C;83582.04;0;Filtro
DCE00858137;137 REC153;4;0;CALI;C;130460;0;Filtro
DCE00936189;189 G936;4;2;CALI;C;31559.04;15779.52;Filtro
DCE01020189;189 G1020;4;1;CALI;C;67620;16905;Filtro
DCS00343189;189 GS343;4;0;CALI;C;41951.68;0;Filtro
DCS00585137;137 PFF50418;4;1;CALI;C;344762.16;86190.54;Filtro
DCS00758189;189 GS758;4;2;CALI;C;68420;34210;Filtro
DCS00759137;137 SB12010M;4;1;CALI;C;332772;83193;Filtro
DCS10310189;189 GS310A;4;2;CALI;C;118473.36;59236.68;Filtro
DLE00839189;189 G839;4;1;CALI;C;21001.56;5250.39;Filtro
BAB08174125;125 RS4622;3;1;CALI;C;433928.01;144642.67;Filtro
BAB09009125;125 RS5539;3;1;CALI;C;540190.26;180063.42;Filtro
BAC00121125;125 PA5679;3;0;CALI;C;100353.33;0;Filtro
BAC00214125;125 PA2352;3;1;CALI;C;319372.53;106457.51;Filtro
BAE08128125;125 PA5583;3;1;CALI;C;305783.1;101927.7;Filtro
BAE08201125;125 PA31002;3;1;CALI;C;694088.58;231362.86;Filtro
BAP08050125;125 CA5500;3;0;CALI;C;1189421.94;0;Filtro
BAR08187125;125 CA30132;3;0;CALI;C;951724.53;0;Filtro
BAR09046125;125 PA4704;3;0;CALI;C;391028.25;0;Filtro
BCE00059125;125 PF935;3;0;CALI;C;37721.94;0;Filtro
BCE00471125;125 BF1173;3;0;CALI;C;53037.09;0;Filtro
BCE00732125;125 PF7900;3;0;CALI;C;251594.49;0;Filtro
BCE00961125;125 PF46049;3;2;CALI;C;183751.08;122500.72;Filtro
BCE00986125;125 PF7895;3;1;CALI;C;119023.05;39674.35;Filtro
BCE10606125;125 66W;3;1;CALI;C;59390.61;19796.87;Filtro
BCE20256125;125 201;3;0;CALI;C;96665.55;0;Filtro
BCS00027125;125 BF583;3;1;CALI;C;56909.49;18969.83;Filtro
BCS00033125;125 BF584;3;0;CALI;C;107904.24;0;Filtro
BCS00121125;125 BF791;3;0;CALI;C;66615.15;0;Filtro
BCS00172125;125 BF1222;3;0;CALI;C;206009.58;0;Filtro
BCS00257125;125 BF1380;3;0;CALI;C;146221.8;0;Filtro
BCS00266125;125 BF1217;3;1;CALI;C;166050.3;55350.1;Filtro
BCS00346125;125 BF1352SPS;3;0;CALI;C;296530.11;0;Filtro
BCS00462125;125 BF7639;3;0;CALI;C;328021.35;0;Filtro
BCS00535125;125 BF1349;3;0;CALI;C;193342.14;0;Filtro
BCS00594125;125 BF9910;3;2;CALI;C;155626.26;103750.84;Filtro
BCS00746125;125 BF46129;3;0;CALI;C;433026.63;0;Filtro
BCS00751125;125 BF46227;3;1;CALI;C;355150.8;118383.6;Filtro
BHE00311125;125 PF981;3;0;CALI;C;67215.81;0;Filtro
BHE00676125;125 PT9354MPG;3;0;CALI;C;92702.55;0;Filtro
BHE00977125;125 PT9414MPG;3;0;CALI;C;466029.15;0;Filtro
BHE10197125;125 PT763;3;1;CALI;C;263517;87839;Filtro
BHE10687125;125 PT9411MPG;3;0;CALI;C;453205.08;0;Filtro
BHS00097125;125 BT351;3;1;CALI;C;185078.01;61692.67;Filtro
BHS00227125;125 BT8333;3;0;CALI;C;311697.66;0;Filtro
BHS00349125;125 BT420;3;1;CALI;C;103868.37;34622.79;Filtro
BHS00551125;125 BT9553;3;0;CALI;C;301483.23;0;Filtro
BHS00674125;125 BT9439;3;1;CALI;C;158723.82;52907.94;Filtro
BHS10110125;125 BT8310MPG;3;0;CALI;C;475772.04;0;Filtro
BLE00099125;125 PT88HD;3;0;CALI;C;96131.67;0;Filtro
BLE00343125;125 P7015;3;1;CALI;C;109256.4;36418.8;Filtro
BLE00608125;125 P7199;3;0;CALI;C;97946.07;0;Filtro
BLE00667125;125 B7388;3;0;CALI;C;105834.93;0;Filtro
BLS00036125;125 BT230;3;2;CALI;C;46739.07;31159.38;Filtro
BLS00094125;125 B378;3;1;CALI;C;114739.8;38246.6;Filtro
BLS00135125;125 OB1308;3;0;CALI;C;325444.35;0;Filtro
BLS00211125;125 BD325;3;0;CALI;C;348697.53;0;Filtro
BLS00218125;125 BD7158;3;0;CALI;C;256376.79;0;Filtro
BLS00222125;125 BD1403;3;0;CALI;C;239041.38;0;Filtro
BLS00251125;125 BD7029;3;1;CALI;C;193189.08;64396.36;Filtro
BLS00422125;125 BD7325;3;2;CALI;C;131345.67;87563.78;Filtro
BLS00470125;125 B7396;3;0;CALI;C;166644.72;0;Filtro
BLS00600125;125 B7241;3;1;CALI;C;204153.9;68051.3;Filtro
BLS00731125;125 B40073;3;2;CALI;C;85760.58;57173.72;Filtro
BLS10006125;125 B7469;3;1;CALI;C;92707.14;30902.38;Filtro
BVJ00210125;125 PKG412;3;0;CALI;C;114356.88;0;Filtro
DAB02003025;025 DA2003;3;2;CALI;C;139320.06;92880.04;Filtro
DAB02024025;025 DA2024;3;0;CALI;C;231656.91;0;Filtro
DAB02639025;025 DA2639;3;2;CALI;C;120409.26;80272.84;Filtro
DAB02883025;025 DA2883;3;2;CALI;C;53164.86;35443.24;Filtro
DAB02967025;025 DA2967;3;0;CALI;C;195977.52;0;Filtro
DAB02969025;025 DA2969;3;0;CALI;C;133115.01;0;Filtro
DAB04003025;025 DA4003;3;0;CALI;C;94087.17;0;Filtro
DAB08059025;025 DA8059;3;1;CALI;C;176971.32;58990.44;Filtro
DAB08080025;025 DA8080;3;1;CALI;C;51832.35;17277.45;Filtro
DAB08107025;025 DA8107;3;2;CALI;C;197484.15;131656.1;Filtro
DAB08145025;025 DA8145;3;0;CALI;C;110797.83;0;Filtro
DAB08162025;025 DA8162;3;0;CALI;C;70576.23;0;Filtro
DAB08179025;025 DA8179;3;1;CALI;C;240685.71;80228.57;Filtro
DAB08221025;025 DA8221;3;0;CALI;C;99553.83;0;Filtro
DAB09057025;025 DA9057;3;2;CALI;C;57396.21;38264.14;Filtro
DAB09059025;025 DA9059;3;2;CALI;C;77360.31;51573.54;Filtro
DAB09252025;025 DA9252;3;0;CALI;C;27171.84;0;Filtro
DAB18188025;025 DA8188UHE;3;0;CALI;C;193193.4;0;Filtro
DAC00185020;020 DAC185;3;2;CALI;C;57510.54;38340.36;Otros
DAC10090189;189 DAC090A;3;1;CALI;C;10848.27;3616.09;Filtro
DAE01150139;139 GA1150;3;1;CALI;C;36000;12000;Otros
DAE02138025;025 DA2138;3;1;CALI;C;89587.59;29862.53;Filtro
DAE02260025;025 DA2260;3;0;CALI;C;138156.54;0;Filtro
DAE02568025;025 DA2568;3;0;CALI;C;124027.95;0;Filtro
DAE02823025;025 DA2823;3;0;CALI;C;102891;0;Filtro
DAE04106025;025 DA4106;3;1;CALI;C;90814.62;30271.54;Filtro
DAE04120025;025 DA4120;3;0;CALI;C;85838.76;0;Filtro
DAE04133025;025 DA4133;3;0;CALI;C;47906.07;0;Filtro
DAE04272025;025 DA4272;3;0;CALI;C;105507.18;0;Filtro
DAE04273025;025 DA4273;3;0;CALI;C;103803.99;0;Filtro
DAE04276025;025 DA4276;3;0;CALI;C;217514.49;0;Filtro
DAE04636025;025 DA4636;3;1;CALI;C;75233.22;25077.74;Filtro
DAE04659025;025 DA4659;3;0;CALI;C;89737.11;0;Filtro
DAE04750025;025 DA4750;3;0;CALI;C;71570.49;0;Filtro
DAE08141025;025 DA8141;3;1;CALI;C;298058.64;99352.88;Filtro
DAE09183025;025 DA9183;3;2;CALI;C;51306.27;34204.18;Filtro
DAE09228025;025 DA9228;3;0;CALI;C;81119.04;0;Filtro
DAE09235025;025 DA9235;3;0;CALI;C;51355.05;0;Filtro
DAP08153025;025 DA8153;3;0;CALI;C;127429.29;0;Filtro
DAP09153025;025 DA9153;3;0;CALI;C;38844.18;0;Filtro
DAR02058025;025 DA2058;3;0;CALI;C;227807.73;0;Filtro
DAR02227025;025 DA2227;3;0;CALI;C;269284.35;0;Filtro
DAR02659025;025 DA2659;3;0;CALI;C;75145.77;0;Filtro
DAR02743025;025 DA2743;3;2;CALI;C;116100.9;77400.6;Filtro
DAR08001025;025 DA8001;3;0;CALI;C;183430.38;0;Filtro
DAR08038025;025 DA8038;3;0;CALI;C;80608.23;0;Filtro
DAR08072025;025 DA8072;3;0;CALI;C;79007.67;0;Filtro
DAR08097025;025 DA8097;3;0;CALI;C;117337.98;0;Filtro
DAR08193025;025 DA8193;3;2;CALI;C;50157.12;33438.08;Filtro
DAS07816025;025 DA7816;3;0;CALI;C;106636.14;0;Filtro
DAS07824025;025 DA7824;3;0;CALI;C;200986.5;0;Filtro
DAX00122025;025 DAX122;3;1;CALI;C;744354.03;248118.01;Filtro
DAX02666025;025 GX2666;3;1;CALI;C;148659;49553;Filtro
DAX02772025;025 GX2772;3;1;CALI;C;106185;35395;Filtro
DCE00479189;189 G479;3;1;CALI;C;19174.41;6391.47;Filtro
DCE00931136;136 FLP467;3;0;CALI;C;81675;0;Otros
DCE10128137;137 2040TM;3;0;CALI;C;62846.07;0;Filtro
DCE20128138;138 2040V30;3;0;CALI;C;102781.89;0;Filtro
DCS00539137;137 R90T-DMAX;3;2;CALI;C;190209.66;126806.44;Filtro
DCS00768189;189 GS768;3;2;CALI;C;71037;47358;Filtro
DCS10257138;138 R12T;3;1;CALI;C;214211.37;71403.79;Filtro
DLE00726189;189 G726;3;0;CALI;C;30777.63;0;Filtro
DLS00136004;004 GS136;3;1;CALI;C;65126.7;21708.9;Filtro
DRQCOOLR035;035 HIDROCOOLR - 1/4;3;0;CALI;C;11766.27;0;Aceite/Lubricante
BAB08005125;125 PA5311;2;0;CALI;C;60925.42;0;Filtro
BAB08106125;125 RS5354;2;1;CALI;C;293461.14;146730.57;Filtro
BAC00037125;125 PA4985;2;1;CALI;C;86971.7;43485.85;Filtro
BAC00069125;125 PA4857;2;1;CALI;C;65071.16;32535.58;Filtro
BAC00144125;125 PA5680;2;0;CALI;C;115416.12;0;Filtro
BAC00215125;125 PA2706;2;0;CALI;C;171487.22;0;Filtro
BAE04020125;125 PA4997;2;0;CALI;C;205496.04;0;Filtro
BAE08142125;125 PA5289;2;0;CALI;C;309805.58;0;Filtro
BAE09066125;125 PA5418;2;1;CALI;C;461843.54;230921.77;Filtro
BAE10433125;125 PA5700;2;0;CALI;C;102513.86;0;Filtro
BAE61032125;125 PA4127;2;0;CALI;C;60027.3;0;Filtro
BAP08066125;125 CA5417;2;0;CALI;C;257221.08;0;Filtro
BAS07821125;125 PA2832;2;0;CALI;C;89427.28;0;Filtro
BAX00122125;125 PA2724;2;1;CALI;C;823952.16;411976.08;Filtro
BAX10046125;125 AFG38D;2;1;CALI;C;154727.02;77363.51;Filtro
BCE00544125;125 BF833;2;1;CALI;C;10049.5;5024.75;Filtro
BCE00805125;125 BF7863;2;1;CALI;C;27841.34;13920.67;Filtro
BCE00858125;125 PF7935;2;2;CALI;C;106826.48;106826.48;Filtro
BCF00027125;125 F916C;2;1;CALI;C;13744.52;6872.26;Filtro
BCS00016125;125 BF948JD;2;2;CALI;C;47660.14;47660.14;Filtro
BCS00030125;125 BF876;2;0;CALI;C;59987.1;0;Filtro
BCS00192125;125 BF1346;2;0;CALI;C;158389.36;0;Filtro
BCS00304125;125 BF1278;2;0;CALI;C;119142.24;0;Filtro
BCS00312125;125 BF7766;2;1;CALI;C;122193.36;61096.68;Filtro
BCS00318125;125 BF7653;2;1;CALI;C;62874.16;31437.08;Filtro
BCS00329125;125 BF7552;2;0;CALI;C;65107.8;0;Filtro
BCS00424125;125 BF1357;2;0;CALI;C;245424.4;0;Filtro
BCS00429125;125 BF7913;2;1;CALI;C;278902.92;139451.46;Filtro
BCS00443125;125 BF7559;2;1;CALI;C;61060.74;30530.37;Filtro
BCS00461125;125 BF7623;2;1;CALI;C;101019.32;50509.66;Filtro
BCS00523125;125 BF7997;2;1;CALI;C;90121.1;45060.55;Filtro
BCS00707125;125 BF46100O;2;1;CALI;C;214935.28;107467.64;Filtro
BCS10192125;125 BF1346SP;2;0;CALI;C;155651.58;0;Filtro
BCS10228125;125 BF1348O;2;1;CALI;C;124164.38;62082.19;Filtro
BCS10400125;125 BF1359SP;2;0;CALI;C;155785.12;0;Filtro
BCS10535125;125 BF1329;2;1;CALI;C;136611.74;68305.87;Filtro
BCS20383125;125 BF1358SP;2;0;CALI;C;253743.36;0;Filtro
BCS60377125;125 BF1283;2;0;CALI;C;163395.16;0;Filtro
BCX00073125;125 FB1311;2;0;CALI;C;139998.26;0;Filtro
BHE00025125;125 PT83;2;1;CALI;C;85863.6;42931.8;Filtro
BHE00063125;125 PT707HD10;2;1;CALI;C;61570.22;30785.11;Filtro
BHE00153125;125 PT441;2;0;CALI;C;131320.86;0;Filtro
BHE00309125;125 PT8459;2;0;CALI;C;45788.2;0;Filtro
BHE00648125;125 PT8436;2;1;CALI;C;282081.4;141040.7;Filtro
BHE00672125;125 PT8392;2;1;CALI;C;108730.98;54365.49;Filtro
BHE00687125;125 PT9351MPG;2;1;CALI;C;336783.08;168391.54;Filtro
BHE00794125;125 PT9420MPG;2;0;CALI;C;252860.78;0;Filtro
BHE00923125;125 PT9476MPG;2;0;CALI;C;308234.86;0;Filtro
BHE00970125;125 PT9180;2;1;CALI;C;71848;35924;Filtro
BHS00123125;125 BT37110;2;1;CALI;C;72962.24;36481.12;Filtro
BHS00133125;125 BT8861;2;0;CALI;C;222910.54;0;Filtro
BHS00142125;125 BT470;2;1;CALI;C;89278.62;44639.31;Filtro
BHS00149125;125 BT9387;2;3;CALI;C;46906.02;70359.03;Filtro
BHS00152125;125 BT342;2;2;CALI;C;65145.38;65145.38;Filtro
BHS00255125;125 B211;2;1;CALI;C;75917.18;37958.59;Filtro
BHS00466125;125 BT8831;2;1;CALI;C;130318.56;65159.28;Filtro
BHS00616125;125 BT9440;2;1;CALI;C;118984.82;59492.41;Filtro
BHS10239125;125 BT8880MPG;2;1;CALI;C;320727.66;160363.83;Filtro
BLE00834125;125 P7329;2;0;CALI;C;155439.36;0;Filtro
BLS00112125;125 B105;2;1;CALI;C;127492.84;63746.42;Filtro
BLS00212125;125 BD232;2;0;CALI;C;142254.78;0;Filtro
BLS00280125;125 B229;2;1;CALI;C;46875.84;23437.92;Filtro
BLS00372125;125 B7180;2;0;CALI;C;154544.86;0;Filtro
BLS00489125;125 B7243;2;1;CALI;C;21724.94;10862.47;Filtro
BLS00514125;125 B7375;2;1;CALI;C;71308.16;35654.08;Filtro
BLS00644125;125 B7298;2;0;CALI;C;45775.18;0;Filtro
BLS10136125;125 B7004;2;1;CALI;C;95244.64;47622.32;Filtro
DAB02828025;025 DA2828;2;0;CALI;C;45403.8;0;Filtro
DAB02882025;025 DA2882;2;2;CALI;C;66728.92;66728.92;Filtro
DAB02933025;025 DA2933;2;1;CALI;C;26013.14;13006.57;Filtro
DAB02977025;025 DA2977;2;1;CALI;C;28367.88;14183.94;Filtro
DAB04639025;025 DA4639;2;2;CALI;C;38015.26;38015.26;Filtro
DAB04816025;025 DA4816;2;0;CALI;C;42420.2;0;Filtro
DAB04969025;025 DA4969;2;0;CALI;C;45971.26;0;Filtro
DAB08030025;025 DA8030;2;0;CALI;C;157522.22;0;Filtro
DAB08068025;025 DA8068;2;2;CALI;C;58899.1;58899.1;Filtro
DAB08069025;025 DA8069;2;1;CALI;C;108093.96;54046.98;Filtro
DAB08087025;025 DA8087;2;1;CALI;C;99652.24;49826.12;Filtro
DAB08169025;025 DA8169;2;0;CALI;C;53273.4;0;Filtro
DAB08198025;025 DA8198;2;0;CALI;C;27597.28;0;Filtro
DAB09213025;025 DA9213;2;1;CALI;C;14941.46;7470.73;Filtro
DAB09240025;025 DA9240;2;2;CALI;C;45457.06;45457.06;Filtro
DAB19184025;025 DA9184A;2;1;CALI;C;33638.56;16819.28;Filtro
DAE01093189;189 GA1093;2;2;CALI;C;15406.5;15406.5;Filtro
DAE01143189;189 GA1143;2;1;CALI;C;16474;8237;Filtro
DAE02246025;025 DA2246;2;0;CALI;C;37671.04;0;Filtro
DAE02343025;025 DA2343;2;0;CALI;C;50847.94;0;Filtro
DAE02425025;025 DA2425;2;1;CALI;C;25671.52;12835.76;Filtro
DAE02901025;025 DA2901;2;0;CALI;C;91850.14;0;Filtro
DAE04050025;025 DA4050;2;1;CALI;C;74628.48;37314.24;Filtro
DAE04071025;025 DA4071;2;1;CALI;C;30977.82;15488.91;Filtro
DAE04124025;025 DA4124;2;0;CALI;C;100749.78;0;Filtro
DAE04196025;025 DA4196;2;0;CALI;C;43621.6;0;Filtro
DAE04264025;025 DA4264;2;1;CALI;C;39850.36;19925.18;Filtro
DAE04445025;025 DA4445;2;0;CALI;C;35382.7;0;Filtro
DAE04594025;025 DA4594;2;2;CALI;C;33283.06;33283.06;Filtro
DAE04693025;025 DA4693;2;0;CALI;C;72544;0;Filtro
DAE04997025;025 DA4997;2;0;CALI;C;79139.26;0;Filtro
DAE09001025;025 DA9001;2;0;CALI;C;69750.92;0;Filtro
DAR02056025;025 DA2056;2;0;CALI;C;52274.06;0;Filtro
DAR02103025;025 DA2103;2;0;CALI;C;119183.32;0;Filtro
DAR02315025;025 DA2315;2;1;CALI;C;130993.8;65496.9;Filtro
DAR02471025;025 DA2471;2;1;CALI;C;176967.44;88483.72;Filtro
DAR02649025;025 DA2649;2;1;CALI;C;26214.82;13107.41;Filtro
DAR03636025;025 DA3636;2;1;CALI;C;99862.58;49931.29;Filtro
DAR03750025;025 DA3750;2;0;CALI;C;71948.9;0;Filtro
DAR08065025;025 DA8065;2;0;CALI;C;98766.96;0;Filtro
DAR08147025;025 DA8147;2;1;CALI;C;133280.86;66640.43;Filtro
DAS00743189;189 GS743;2;1;CALI;C;56388;28194;Filtro
DCE00129138;138 2010SM;2;2;CALI;C;49084.96;49084.96;Filtro
DCE00653189;189 G653;2;1;CALI;C;11152.88;5576.44;Filtro
DCE00796189;189 G796;2;1;CALI;C;39041.02;19520.51;Filtro
DCE10126138;138 2020V10;2;2;CALI;C;75956.86;75956.86;Filtro
DCE10580190;190 G580;2;1;CALI;C;21978;10989;Filtro
DCS00756189;189 GS756;2;1;CALI;C;49614;24807;Filtro
DCS00757189;189 GS757;2;1;CALI;C;62718;31359;Filtro
DCX00053138;138 1000FV10;2;0;CALI;C;1983222.6;0;Filtro
DCX00366138;138 RFF3C;2;0;CALI;C;201130.06;0;Filtro
DCX00367138;138 RFF8C;2;0;CALI;C;335780.5;0;Filtro
DCX00585136;136 FLPB426;2;0;CALI;C;74701.62;0;Otros
DCX01002137;137 414E160J10MAQII;2;0;CALI;C;404746;0;Filtro
DCX10355138;138 4400R30;2;0;CALI;C;1313557;0;Filtro
DHS00146125;125 BT36610;2;0;CALI;C;72093.44;0;Filtro
DLE00626189;189 G626;2;0;CALI;C;42540;0;Filtro
DLE00627189;189 G627;2;0;CALI;C;72316;0;Filtro
DLE00909189;189 G909;2;1;CALI;C;7914;3957;Filtro
DRG0SOTR035;035 SOTR - GALON;2;0;CALI;C;69269.88;0;Aceite/Lubricante
BAB09245125;125 RS30120;1;0;CALI;C;78715;0;Filtro
BAC00087125;125 PA5359;1;1;CALI;C;34896.63;34896.63;Filtro
BAE02004125;125 PA5316;1;1;CALI;C;55625;55625;Filtro
BAE08140125;125 CA5791;1;0;CALI;C;245237.22;0;Filtro
BAE09140125;125 PA5792;1;1;CALI;C;202858.37;202858.37;Filtro
BAR08015125;125 CA5368;1;0;CALI;C;226118.09;0;Filtro
BAX00038125;125 PA2650;1;0;CALI;C;305118.69;0;Filtro
BCE00901125;125 PF9911;1;0;CALI;C;32972.16;0;Filtro
BCE00940125;125 PF46112;1;0;CALI;C;20300.58;0;Filtro
BCE00997125;125 PF46235;1;1;CALI;C;86160.7;86160.7;Filtro
BCE30606125;125 66-30;1;0;CALI;C;19946;0;Filtro
BCS00017125;125 BF888;1;1;CALI;C;27811.71;27811.71;Filtro
BCS00126125;125 BF785;1;1;CALI;C;60006.33;60006.33;Filtro
BCS00513125;125 BF7943;1;1;CALI;C;58754.16;58754.16;Filtro
BCS00554125;125 BF1221;1;1;CALI;C;28791.15;28791.15;Filtro
BCS00575125;125 BF9800;1;0;CALI;C;69399.66;0;Filtro
BCS00576125;125 BF7624;1;1;CALI;C;34580.36;34580.36;Filtro
BCS00629125;125 BF789;1;1;CALI;C;20663.69;20663.69;Filtro
BCS00650125;125 BF1296O;1;1;CALI;C;91183.36;91183.36;Filtro
BCS00742125;125 BF46252SP;1;1;CALI;C;195026.88;195026.88;Filtro
BCS00763125;125 BF46262;1;0;CALI;C;61133;0;Filtro
BCS10235125;125 BF7535;1;0;CALI;C;72646.03;0;Filtro
BCS10460125;125 BF1275;1;1;CALI;C;34110.7;34110.7;Filtro
BCS20375125;125 BF1366O;1;0;CALI;C;74698.72;0;Filtro
BCS40377125;125 BF1265;1;0;CALI;C;85750.77;0;Filtro
BHE00098125;125 P204HD10;1;2;CALI;C;32938.93;65877.86;Filtro
BHE00302125;125 PT8319;1;1;CALI;C;30571.18;30571.18;Filtro
BHE00310125;125 PT91;1;1;CALI;C;57916.54;57916.54;Filtro
BHE00674125;125 PT9290MPG;1;1;CALI;C;254568;254568;Filtro
BHE00733125;125 PT8366;1;0;CALI;C;113028.6;0;Filtro
BHE00770125;125 PT9556MPG;1;1;CALI;C;190212.88;190212.88;Filtro
BHE00793125;125 PT9357;1;0;CALI;C;104026.64;0;Filtro
BHE00795125;125 PT9557;1;1;CALI;C;189675.87;189675.87;Filtro
BHE00835125;125 PT9409MPG;1;1;CALI;C;162163.62;162163.62;Filtro
BHE00871125;125 PT8419;1;0;CALI;C;115826;0;Filtro
BHE00960125;125 PT23592;1;1;CALI;C;248020;248020;Filtro
BHE00966125;125 PT23544MPG;1;1;CALI;C;138026.92;138026.92;Filtro
BHE10785125;125 PT9415MPGKIT;1;1;CALI;C;172912.87;172912.87;Filtro
BHS00131125;125 PT716;1;2;CALI;C;105312.71;210625.42;Filtro
BHS00166125;125 BT8873;1;1;CALI;C;183782.11;183782.11;Filtro
BHS00224125;125 B7026MPG;1;1;CALI;C;82717.41;82717.41;Filtro
BHS00415125;125 BT9454;1;0;CALI;C;128069.06;0;Filtro
BHS00445125;125 BT8308MPG;1;1;CALI;C;147188.76;147188.76;Filtro
BHS00593125;125 BT8853MPG;1;1;CALI;C;145087.56;145087.56;Filtro
BHS00630125;125 BT388;1;1;CALI;C;74185.94;74185.94;Filtro
BHS00713125;125 BT8474;1;2;CALI;C;21960.95;43921.9;Filtro
BHS10362125;125 BT8320;1;1;CALI;C;181395.99;181395.99;Filtro
BHX00300125;125 OB1318;1;0;CALI;C;87617.09;0;Filtro
BHX00301125;125 OB1319;1;0;CALI;C;79806.67;0;Filtro
BLS00589125;125 B76SS;1;2;CALI;C;31566.8;63133.6;Filtro
BLS10032125;125 BT347;1;1;CALI;C;30730.21;30730.21;Filtro
BLS10244125;125 BD7166;1;1;CALI;C;69426.58;69426.58;Filtro
BLX00216125;125 OB1314;1;1;CALI;C;96300.19;96300.19;Filtro
BSS00487125;125 OAS99048;1;0;CALI;C;169002.54;0;Filtro
